"Country","start_year","end_year","Delta_Population","Delta_GDP","Delta_Per_Capita_GDP","pct_change_Population","pct_change_GDP","pct_change_Per_Capita_GDP"
"Ghana",1935,1940,439.79108108108,587.52027027027,46.09174324324,0.11055358298951,0.140552089603674,0.0468641454221018
"Ghana",1940,1945,439.79108108108,587.52027027027,46.09174324325,0.0995481755071281,0.123231626932983,0.0447662150118018
"Ghana",1945,1950,439.79108108108,587.52027027027,46.09174324324,0.0905355287968306,0.109711678320055,0.042848069136009
"Ghana",1950,1955,751.152,1313.325,77.8177000000001,0.14179490751595,0.220999890621188,0.0693690059712416
"Ghana",1955,1960,909.677000000001,2335.462,178.8088,0.150394487589372,0.321867426500229,0.149055627356597
"Ghana",1960,1965,1051.319,1562.917,14.2026999999998,0.151088853385239,0.162949201459594,0.0103036084792732
"Ghana",1965,1970,779.343,1360.866,31.3503000000001,0.0973010893674867,0.122003120933763,0.0225116968149378
"Ghana",1970,1975,1328.917,101.025000000001,-177.045,0.151203244530487,0.00807217132419578,-0.12433171134565
"Ghana",1975,1980,898.779,130.739,-89.8617000000002,0.0888309209989225,0.0103627505648471,-0.0720664705580436
"Ghana",1980,1985,2211.784,196.107,-178.6361,0.200767547930444,0.0153845803838775,-0.154387090869382
"Ghana",1985,1990,2185.375,3428.909,83.7348999999999,0.165202962559791,0.264921957204813,0.0855808620788687
"Ghana",1990,1995,2298.693,3834,78.6116,0.149132141327901,0.234180307842658,0.0740107164131075
"Ghana",1995,2000,2023.543,4757,124.067,0.114243827788669,0.235425121251114,0.10875660416276
"Ghana",2000,2005,2289.644,7016,187.0525,0.116013367628636,0.281055962824981,0.14788586131235
"Guatemala",1870,1875,36.6666666666699,169.648,78.95592,0.0339506172839536,0.505627086313782,0.163528555288494
"Guatemala",1875,1880,36.6666666666601,169.648,78.95592,0.0328358208955165,0.335824913692079,0.14054537342055
"Guatemala",1880,1885,36.6666666666699,169.648,78.95592,0.0317919075144538,0.251398899848255,0.123226464019618
"Guatemala",1885,1890,36.6666666666699,169.648,78.95592,0.0308123249299747,0.200894295079482,0.109707586107467
"Guatemala",1890,1895,36.6666666666601,169.648,78.95592,0.0298913043478207,0.167287242434761,0.0988617068864869
"Guatemala",1895,1900,36.6666666666699,169.648,78.95592,0.0290237467018496,0.143312833682503,0.0899673783033185
"Guatemala",1900,1905,69,169.648,78.95592,0.0530769230769231,0.12534874923157,0.0825413494882433
"Guatemala",1905,1910,72,169.648,78.9559200000001,0.0525931336742148,0.111386580664138,0.0762477567505978
"Guatemala",1910,1915,76,169.648,78.9559199999999,0.0527411519777932,0.100223075032611,0.070845914681211
"Guatemala",1915,1920,80,169.648,78.9559200000001,0.0527356624917601,0.091093413060474,0.0661588317328566
"Guatemala",1920,1925,85,424,187.7808,0.0532247964934252,0.208661417322835,0.147581664899252
"Guatemala",1925,1930,89,689,315.6664,0.0529131985731272,0.280537459283388,0.216185209015547
"Guatemala",1930,1935,209,245,-63.7117000000001,0.118012422360248,0.0779014308426073,-0.0358770805518921
"Guatemala",1935,1940,220,2643,1030.1515,0.111111111111111,0.779646017699115,0.601681411339337
"Guatemala",1940,1945,240,-1807,-1010.3055,0.109090909090909,-0.299519310459141,-0.368419048915157
"Guatemala",1945,1950,528.976,1964,352.9267,0.216793442622951,0.464742072882158,0.203772161505137
"Guatemala",1950,1955,518.024,744,-96.3651,0.174479012292454,0.120193861066236,-0.0462206254236726
"Guatemala",1955,1960,613,2058,204.6419,0.175795813019788,0.296798384770695,0.102911207521862
"Guatemala",1960,1965,646,2621,253.732,0.157560975609756,0.291481316725979,0.115691861103196
"Guatemala",1965,1970,518,3751,471.7903,0.109144542772861,0.323000086110394,0.192811222121746
"Guatemala",1970,1975,646,4800,493.1513,0.122720364741641,0.312418640978912,0.168963059835344
"Guatemala",1975,1980,740,6468,592.9677,0.125211505922166,0.320769688553858,0.173796823026185
"Guatemala",1980,1985,931,-1465,-685.0653,0.14,-0.0550090117152298,-0.171060539171377
"Guatemala",1985,1990,1385,3883,-79.7289000000001,0.182693576045377,0.154289347160965,-0.0240165612635446
"Guatemala",1990,1995,1062,6873,342.2518,0.11844746821325,0.236592082616179,0.10563269127719
"Guatemala",1995,2000,1057,7610,344.9293,0.105404866374152,0.211841995379005,0.0962879231646886
"Guatemala",2000,2005,1098,6241,158.3301,0.0990527740189445,0.143362506604185,0.0403162926125285
"Guinea",1870,1875,111.9249875,42.4396625,10.32004375,0.140837664267634,0.403400822396718,0.0746745394185106
"Guinea",1875,1880,111.9249875,42.4396625,10.32004375,0.123451099730342,0.287445194529524,0.0694857249143688
"Guinea",1880,1885,111.9249875,42.4396625,10.32004375,0.109885601393753,0.223267907442511,0.0649711569735373
"Guinea",1885,1890,111.9249875,42.4396625,10.32004375,0.0990062410538193,0.182517587589866,0.0610074334390184
"Guinea",1890,1895,111.9249875,42.4396625,10.32004375,0.0900870598868336,0.154346615648958,0.0574995344201089
"Guinea",1895,1900,111.9249875,42.4396625,10.32004375,0.082642078052175,0.133709072783296,0.0543731061325142
"Guinea",1900,1905,111.9249875,42.4396625,10.32004375,0.0763337022710771,0.117939492585197,0.0515691322324761
"Guinea",1905,1910,111.9249875,42.4396625,10.32004375,0.0709201078717613,0.105497205678338,0.0490401730630825
"Guinea",1910,1915,111.9249875,42.4396625,10.32004375,0.0662235281142502,0.095429644811815,0.046747659739179
"Guinea",1915,1920,111.9249875,42.4396625,10.32004375,0.0621103608840585,0.0871161788105606,0.044659913307881
"Guinea",1920,1925,111.9249875,42.4396625000001,10.32004375,0.0584782553409613,0.0801351138991204,0.0427506720024001
"Guinea",1925,1930,111.9249875,42.4396624999999,10.32004375,0.0552474791483779,0.0741898979747495,0.0409979807735878
"Guinea",1930,1935,111.9249875,42.4396625000001,10.32004375,0.0523549975148623,0.0690659054927117,0.0393833432252399
"Guinea",1935,1940,111.9249875,42.4396624999999,10.32004375,0.0497503196530626,0.0646039735603395,0.0378910663538555
"Guinea",1940,1945,111.9249875,42.4396625000001,10.32004375,0.0473925263195012,0.0606835735773985,0.0365077488208548
"Guinea",1945,1950,111.9249875,42.4396624999999,10.32004375,0.0452481043434946,0.0572117595568385,0.035221877368873
"Guinea",1950,1955,201.37,188.2174,45.6201,0.0778840839463332,0.239999959196128,0.150402049314093
"Guinea",1955,1960,239.212,214.0973,43.1667,0.0858350864892233,0.220161267848738,0.123707697373568
"Guinea",1960,1965,287.616,277.6207,49.7462,0.0950453902410734,0.233972242308399,0.126868682540873
"Guinea",1965,1970,329.654,229.7821,23.0894,0.0994819397128352,0.156936259040673,0.0522557224784658
"Guinea",1970,1975,375.465,381.9245,51.5958000000001,0.103054569667952,0.225462951593571,0.110972217263435
"Guinea",1975,1980,428.543,407.8044,41.9226,0.106633877654818,0.196448804659496,0.0811605392194822
"Guinea",1980,1985,779.372,229.7821,-39.3108000000001,0.175243385471275,0.092516577278679,-0.0703912067038427
"Guinea",1985,1990,891.711,590.5322,20.8549,0.170605545597151,0.217630074696298,0.0401711640736511
"Guinea",1990,1995,1327.243,695,-2.91700000000003,0.216924640415582,0.210351089588378,-0.00540179283226355
"Guinea",1995,2000,904.718000000001,940,54.3789,0.121508871905175,0.235058764691173,0.101247484355011
"Guinea",2000,2005,803.316999999999,684,22.8173,0.0962008705437682,0.138489572788014,0.0385774170631099
"Guinea.Bissau",1870,1875,24.81639375,8.9703275,9.8379875,0.140837633232069,0.403400832675264,0.0746745225052355
"Guinea.Bissau",1875,1880,24.81639375,8.9703275,9.8379875,0.123451075884538,0.287445199748294,0.069485710269894
"Guinea.Bissau",1880,1885,24.81639375,8.9703275,9.8379875,0.109885582500635,0.223267910591062,0.0649711441701813
"Guinea.Bissau",1885,1890,24.81639375,8.9703275,9.8379875,0.0990062257165798,0.182517589693972,0.0610074221502089
"Guinea.Bissau",1890,1895,24.81639375,8.9703275,9.8379875,0.0900870471884955,0.154346617153667,0.057499524392179
"Guinea.Bissau",1895,1900,24.81639375,8.9703275,9.83798750000003,0.0826420673659446,0.13370907391252,0.0543730971654368
"Guinea.Bissau",1900,1905,24.81639375,8.97032750000001,9.8379875,0.0763336931540189,0.117939493463768,0.0515691241664005
"Guinea.Bissau",1905,1910,24.81639375,8.9703275,9.8379875,0.0709201000020131,0.105497206381313,0.0490401657687319
"Guinea.Bissau",1910,1915,24.81639375,8.9703275,9.8379875,0.0662235212523134,0.0954296453870227,0.0467476531108754
"Guinea.Bissau",1915,1920,24.81639375,8.9703275,9.8379875,0.0621103548480453,0.0871161792899139,0.044659907258396
"Guinea.Bissau",1920,1925,24.81639375,8.97032750000001,9.8379875,0.0584782499902575,0.0801351143047258,0.0427506664590981
"Guinea.Bissau",1925,1930,24.81639375,8.97032749999998,9.8379875,0.0552474743725683,0.0741898983224038,0.0409979756754967
"Guinea.Bissau",1930,1935,24.81639375,8.97032750000002,9.8379875,0.0523549932260367,0.0690659057940024,0.0393833385208011
"Guinea.Bissau",1935,1940,24.81639375,8.9703275,9.8379875,0.0497503157803626,0.0646039738239584,0.0378910619991749
"Guinea.Bissau",1940,1945,24.8163937500001,8.9703275,9.8379875,0.0473925228051773,0.0606835738099934,0.0365077447783292
"Guinea.Bissau",1945,1950,24.81639375,8.9703275,9.8379875,0.0452481011400082,0.0572117597635805,0.035221873606103
"Guinea.Bissau",1950,1955,18.641,64.48142,99.8318,0.0325170775274391,0.389000012065491,0.345256329959914
"Guinea.Bissau",1955,1960,24.773,78.57119,111.7835,0.041852717225114,0.341252705506199,0.287372633099776
"Guinea.Bissau",1960,1965,-12.902,104.92735,184.4848,-0.0209216419483624,0.3397745657176,0.368403731867851
"Guinea.Bissau",1965,1970,16.24,126.64217,186.3064,0.026897214217099,0.306089742505208,0.271879808444417
"Guinea.Bissau",1970,1975,60.899,89.51149,53.5077,0.0982210251282217,0.165644187219192,0.0613930757658229
"Guinea.Bissau",1975,1980,107.979,-34.81003,-170.7418,0.1585783331057,-0.0552631720157063,-0.18457238065701
"Guinea.Bissau",1980,1985,96.165,157.14238,95.5894999999999,0.121897887939886,0.26406685465195,0.126721886889353
"Guinea.Bissau",1985,1990,110.926,41.77203,-52.717,0.125331191112949,0.055531077899164,-0.0620262318119962
"Guinea.Bissau",1990,1995,147.339,134.0691,14.5284,0.147932356682654,0.168852770780856,0.0182243398625385
"Guinea.Bissau",1995,2000,135.531,-58.0691,-131.4321,0.118540786196087,-0.0625698021839107,-0.161916829077792
"Guinea.Bissau",2000,2005,135.3,-2,-66.5015,0.10579743349345,-0.00229885057471264,-0.0977540736437589
"Haiti",1870,1875,68.3333333333301,192.174773333333,53.428966666667,0.0594202898550696,1.08955956814062,0.219595853066724
"Haiti",1875,1880,68.3333333333399,192.174773333334,53.428966666666,0.0560875512995951,0.521430250064688,0.180056247743494
"Haiti",1880,1885,68.3333333333301,192.174773333333,53.428966666667,0.0531088082901528,0.34272372988674,0.152582767209445
"Haiti",1885,1890,68.3333333333301,192.174773333333,53.428966666667,0.0504305043050406,0.255245157479751,0.132383349422158
"Haiti",1890,1895,68.3333333333399,192.174773333337,53.428966666666,0.0480093676815035,0.203342873667986,0.116906831498104
"Haiti",1895,1900,68.3333333333301,192.17477333333,53.428966666667,0.0458100558659195,0.168981657778183,0.104670173197257
"Haiti",1900,1905,120,192.17477333333,53.4289666666671,0.0769230769230769,0.144554584457173,0.0947524208916673
"Haiti",1905,1910,129,192.17477333334,53.4289666666659,0.0767857142857143,0.126297676336458,0.0865514604795212
"Haiti",1910,1915,146,192.17477333333,53.4289666666671,0.0807075732448867,0.112135254284874,0.0796570283392981
"Haiti",1915,1920,169,192.17477333333,53.428966666667,0.0864450127877238,0.1008287920492,0.0737799377472904
"Haiti",1920,1925,144,192.17477333334,53.428966666666,0.0677966101694915,0.091593527329088,0.0687104826172055
"Haiti",1925,1930,154,192.17477333333,53.428966666667,0.0679012345679012,0.0839080894453399,0.0642928873018434
"Haiti",1930,1935,160,192.17477333333,53.428966666666,0.0660611065235343,0.0774125502544017,0.0604090171689818
"Haiti",1935,1940,169,192.17477333334,53.428966666667,0.0654531371030209,0.0718504255738685,0.0569676569992391
"Haiti",1940,1945,177,192.17477333333,53.428966666667,0.064340239912759,0.0670340038680267,0.0538972565735568
"Haiti",1945,1950,169.22,195,5.87920000000008,0.0577937158469945,0.063746322327558,0.00562742667939335
"Haiti",1950,1955,267.78,253,-8.42049999999995,0.0864581786247022,0.0777504609711125,-0.00801479431756265
"Haiti",1955,1960,332,419,19.7429999999999,0.0986627043090639,0.119475335044197,0.0189435972454783
"Haiti",1960,1965,397,-113,-130.5791,0.10738436570192,-0.0287824758023434,-0.122962541931429
"Haiti",1965,1970,447,361,-12.1822000000001,0.109184171958964,0.0946761080514031,-0.0130799698935862
"Haiti",1970,1975,286,821,115.6234,0.0629817220876459,0.196693818878773,0.125789616145159
"Haiti",1975,1980,373,1596,232.6958,0.0772736689455148,0.31951951951952,0.224869400414107
"Haiti",1980,1985,477,-322,-163.2196,0.0917307692307692,-0.0488544985586406,-0.128772859960552
"Haiti",1985,1990,612,54,-98.8741000000001,0.107803417297869,0.00861381400542351,-0.0895371320545036
"Haiti",1990,1995,656,-1185,-265.5935,0.104309111146446,-0.187411039063736,-0.264165342906644
"Haiti",1995,2000,694,679,21.6743,0.0999280057595392,0.132152588555858,0.0292970059452878
"Haiti",2000,2005,756,-172,-89.0630000000001,0.098965833224244,-0.0295685061028021,-0.116959302396587
"Honduras",1870,1875,16,81.50973,96.94597,0.0396039603960396,0.799878020896404,0.318742474964771
"Honduras",1875,1880,16,81.50973,96.94597,0.0380952380952381,0.444406794021539,0.241701834145659
"Honduras",1880,1885,16,81.50973,96.94597,0.036697247706422,0.307674261752962,0.194653682147421
"Honduras",1885,1890,16,81.50973,96.94597,0.0353982300884956,0.235283564685688,0.162937330756413
"Honduras",1890,1895,16,81.50973,96.94597,0.0341880341880342,0.190469274757618,0.140108436153162
"Honduras",1895,1900,16,81.50973,96.94597,0.0330578512396694,0.159995120240628,0.1228904477068
"Honduras",1900,1905,56,81.50973,96.94597,0.112,0.13792740801137,0.10944117296373
"Honduras",1905,1910,63,81.50973,96.9459700000001,0.113309352517986,0.121209320594897,0.0986453140831
"Honduras",1910,1915,58,81.50973,96.94597,0.0936995153473344,0.108105880292348,0.0897881352776957
"Honduras",1915,1920,43,81.50973,96.94597,0.0635155096011817,0.0975591612814354,0.0823904503739309
"Honduras",1920,1925,130,213,55.8007,0.180555555555556,0.232279171210469,0.0438129818435157
"Honduras",1925,1930,100,355,233.7461,0.117647058823529,0.314159292035398,0.175826707721415
"Honduras",1930,1935,90,-305,-428.5425,0.0947368421052632,-0.205387205387205,-0.274151766753698
"Honduras",1935,1940,110,154,25.3846000000001,0.105769230769231,0.130508474576271,0.0223728674932493
"Honduras",1940,1945,110,202,59.0476000000001,0.0956521739130435,0.151424287856072,0.0509031034482759
"Honduras",1945,1950,171.447,344,94.3086999999998,0.136069047619048,0.223958333333333,0.0773626066775406
"Honduras",1950,1955,230.772,269,-20.5061999999998,0.161215888537962,0.143085106382979,-0.0156135848284276
"Honduras",1955,1960,289.421,579,104.9487,0.174117249291459,0.269427640763146,0.081176232263895
"Honduras",1960,1965,377.519,781,108.7536,0.193436801869197,0.286290322580645,0.0778034721449181
"Honduras",1965,1970,431.507,787,49.5937999999999,0.185263006948001,0.224280421772585,0.03291873551826
"Honduras",1970,1975,96.8739999999998,653,175.7631,0.0350908077978284,0.152001862197393,0.112947678052358
"Honduras",1975,1980,544.4,2065,329.8555,0.190513518620912,0.417256011315417,0.190457722006574
"Honduras",1980,1985,674.574,626,-187.6145,0.198290975149474,0.0892500712859994,-0.0909970429216756
"Honduras",1985,1990,715.757,1258,-17.4105999999999,0.175580655432558,0.164659685863874,-0.00928986325162925
"Honduras",1990,1995,753.914000000001,1636,42.5838999999999,0.15731873260089,0.183861541919532,0.022934771093654
"Honduras",1995,2000,801.473,1600,12.2476000000001,0.144508883133181,0.151889120941713,0.00644840089387619
"Honduras",2000,2005,820.244,2925,189.3225,0.12921994222121,0.241058183616285,0.09904025547152
"Hong.Kong",1870,1875,22.75,62.674418604651,69.341162790698,0.184959349593496,0.74612403100775,0.101535278437891
"Hong.Kong",1875,1880,22.75,62.674418604651,69.341162790697,0.156089193825043,0.427302996670365,0.0921761476235957
"Hong.Kong",1880,1885,22.75,62.674418604651,69.341162790698,0.135014836795252,0.299377916018662,0.0843967777763303
"Hong.Kong",1885,1890,22.75,62.674418604652,69.3411627906979,0.118954248366013,0.230400957510476,0.0778283184771119
"Hong.Kong",1890,1895,46,62.674418604651,69.3411627906989,0.214953271028037,0.187256809338521,0.0722084557836432
"Hong.Kong",1895,1900,46,62.674418604651,69.3411627907001,0.176923076923077,0.157722244981564,0.0673455384483696
"Hong.Kong",1900,1905,69.615384615385,62.674418604651,69.3411627906901,0.227501256913023,0.136234961075725,0.0630962851507882
"Hong.Kong",1905,1910,69.615384615384,62.674418604651,69.3411627906999,0.185336883063689,0.119900342572407,0.0593514303757045
"Hong.Kong",1910,1915,82.769230769231,272.145191703332,92.3554274041501,0.18590186592951,0.464891277738888,0.0746212354389983
"Hong.Kong",1915,1920,120,586.351351351349,126.87682432432,0.227272727272727,0.683759336884235,0.0953952815357191
"Hong.Kong",1920,1925,77,586.35135135135,126.87682432433,0.118827160493827,0.406090895477687,0.0870875410399655
"Hong.Kong",1925,1930,96,586.35135135136,126.87682432432,0.132413793103448,0.28880842396731,0.0801108813708289
"Hong.Kong",1930,1935,145,586.35135135135,126.87682432433,0.176613885505481,0.22408949118929,0.0741691272188296
"Hong.Kong",1935,1940,820,586.35135135135,126.87682432432,0.848861283643892,0.183066265009408,0.069047904412276
"Hong.Kong",1940,1945,-218.2,586.35135135135,126.87682432433,-0.122172452407615,0.15473880916379,0.064588222966717
"Hong.Kong",1945,1950,669.2,586.35135135135,126.87682432432,0.426840158183442,0.134003298352676,0.0606696763812791
"Hong.Kong",1950,1955,253.4,1602,417.5719,0.113276709879303,0.322853688029021,0.18825238679831
"Hong.Kong",1955,1960,584.9,3073,497.9568,0.234861869579184,0.468159658744668,0.188926203575704
"Hong.Kong",1960,1965,522.6,7723,1691.3588,0.169934640522876,0.801390474213967,0.539735990743146
"Hong.Kong",1965,1970,361.1,5188,870.3408,0.100364101281303,0.298847926267281,0.180380137204342
"Hong.Kong",1970,1975,436.8,8181,1295.1588,0.110330891639303,0.362825971261309,0.227405255799019
"Hong.Kong",1975,1980,667.3,22448,3512.3176,0.151803994722235,0.730515148556738,0.502438925859824
"Hong.Kong",1980,1985,393.099999999999,16462,2260.4245,0.0776401809168295,0.309569926848073,0.215220024957026
"Hong.Kong",1985,1990,231.759,30131,4777.2839,0.0424762655327884,0.432674219905513,0.374299119148736
"Hong.Kong",1990,1995,537.388,31142.5,3488.3828,0.0944781774974116,0.312142928736093,0.198875196840895
"Hong.Kong",1995,2000,433.373000000001,24424.7,2299.4401,0.069614272104029,0.186572710780101,0.109346430747273
"Hong.Kong",2000,2005,239.965999999999,35531.8,4339.0575,0.0360378571256937,0.228739799610138,0.185999049835652
"India",1870,1875,2091,4116.785714286,6.21110714285703,0.00826482213438735,0.0305213869477469,0.0116502588163365
"India",1875,1880,2109,4116.78571428501,6.21110714285692,0.008267637823365,0.029617422146026,0.0115160933482758
"India",1880,1885,10979,8869.42857142899,21.177085714286,0.0426866251944012,0.0619738892343781,0.0388176780016222
"India",1885,1890,11447,11356,17.4113,0.0426841773591519,0.0747178997927427,0.0307224061135317
"India",1890,1895,2426,-645,-7.31119999999999,0.00867587420340026,-0.00394879424027036,-0.0125161562020128
"India",1895,1900,2448,7770,22.3477,0.00867925063463475,0.0477577813836849,0.0387422771847086
"India",1900,1905,8800,18121,43.8058,0.0309314586994728,0.106302723123673,0.0731098881383229
"India",1905,1910,8800,21852,53.6039000000001,0.0300034094783498,0.115872249942997,0.0833674840388546
"India",1910,1915,2100,-329,-5.89030000000002,0.00695134061569017,-0.00156339841949449,-0.00845594062021241
"India",1915,1920,1400,-16059,-55.7133,0.00460223537146614,-0.0764313930798153,-0.0806624439750634
"India",1920,1925,14300,29324,63.2814999999999,0.0467931937172775,0.151114913089858,0.0996584793686009
"India",1925,1930,16500,20722,27.3502000000001,0.0515786183182244,0.0927677672076105,0.039168791337273
"India",1930,1935,24200,1264,-45.191,0.0719381688466112,0.00517826929458371,-0.0622795577766897
"India",1935,1940,26200,20094,5.86059999999998,0.0726566833056018,0.0818956557888173,0.00861315505633761
"India",1940,1945,23600,7048,-22.2912,0.0610134436401241,0.0265506394680831,-0.0324809710952405
"India",1945,1950,-51400,-50281,-44.9909,-0.125243664717349,-0.184515399830461,-0.0677580224029234
"India",1950,1955,34000,43305,56.6384,0.0947075208913649,0.194872694872695,0.0914994245583381
"India",1955,1960,41000,61383,77.6075999999999,0.104325699745547,0.231174230869177,0.114865108877315
"India",1960,1965,51000,46904,17.5017,0.117511520737327,0.143476797895445,0.0232349523822674
"India",1965,1970,56000,95770,97.2421000000001,0.115463917525773,0.256196932164124,0.12616547118685
"India",1970,1975,66000,75099,29.3434999999999,0.121996303142329,0.159926658489216,0.0338061637852672
"India",1975,1980,72000,92519,41.1057,0.118616144975288,0.169858431417907,0.0458085883316184
"India",1980,1985,76000,177142,140.1595,0.111929307805596,0.277999755179676,0.149353428204072
"India",1985,1990,84000,283756,230.2187,0.111258278145695,0.348447339208001,0.213441889973617
"India",1990,1995,78772,327523,244.532,0.0938879618593564,0.29826336399235,0.186833942024113
"India",1995,2000,86352,473903,338.3725,0.0940887279193525,0.332418177877321,0.217833755645855
"India",2000,2005,89439,750161,531.2607,0.0890716684393561,0.394920101119964,0.280834074940616
"Indonesia",1870,1875,1669.47,1552,17.0538,0.0509873147878087,0.0819905964393259,0.0294991843260524
"Indonesia",1875,1880,1790.63,1277,5.83600000000001,0.0520345620405714,0.0623504711684,0.00980568908068643
"Indonesia",1880,1885,2235.68,3057,44.5739,0.0617540835760622,0.140500045960107,0.0741661365785431
"Indonesia",1885,1890,2093.23,0,-33.3402,0.054456415330099,0,-0.0516442251600357
"Indonesia",1890,1895,2177.8,3466,49.9342999999999,0.053730571456627,0.139673584525489,0.0815607551617483
"Indonesia",1895,1900,2389.89999999999,3467,41.7850000000001,0.0559568959340813,0.122591138927195,0.0631032545029689
"Indonesia",1900,1905,2459.64,2075,7.22320000000002,0.0545380043619051,0.0653584477762379,0.0102609021019422
"Indonesia",1905,1910,2474.85000000001,6357,91.8761999999999,0.0520372504163234,0.187949028767407,0.129188954253154
"Indonesia",1910,1915,2694.5,5467,62.6449,0.0538533258850723,0.136062717770035,0.0780084156327894
"Indonesia",1915,1920,2264.19,5132,57.6784,0.0429404942863021,0.112427979932964,0.0666264678906501
"Indonesia",1920,1925,3142.23,6831,67.5933,0.0571389968930445,0.134524114299218,0.0732023257254571
"Indonesia",1925,1930,3669.54,12915,150.1282,0.0631210440118917,0.224179829890644,0.151496256646394
"Indonesia",1930,1935,5733.96999999999,-3851,-153.8977,0.0927759155440274,-0.0546047500886211,-0.134868095016212
"Indonesia",1935,1940,6837.39,20008,178.2584,0.101236954103794,0.300086990431053,0.180569655476164
"Indonesia",1940,1945,3168.99000000001,-11088,-193.28785,0.0426077705040627,-0.127915830276182,-0.165847032232634
"Indonesia",1945,1950,5066.67,-9236,-168.91725,0.0653385666051882,-0.122179008916052,-0.173752656104907
